local_id;name;country;state;city;zip;street;url;industry
W011000224;MON P'TIT DE M'A DIT;FRANCE;;Nattages;1300;15  impasse des Fontaines;;
W011000225;L'AEROFORT;FRANCE;;Anglefort;1350;14  rue du Verger;;
W011000226;ASSOCIATION COMMUNALE DE CHASSEURS LA DEMOISELLE;FRANCE;;Villebois;1150;RUE DES DEUX FONTAINES;;
W011000227;AMICALE BOULE DE TIRET;FRANCE;;Ambérieu-en-Bugey;1500;120 bis RUE Alexandre Bérard;;
W011000228;COMITE DE FLEURISSEMENT D'AMBRONAY;FRANCE;;Ambronay;1500;  ;;
W011000229;ANCIENS JOUEURS DU RUGBY RAMBERTOIS;FRANCE;;Saint-Rambert-en-Bugey;1230;Stade de la Craz;;
W011000230;TERRES D'ALBARINE;FRANCE;;Saint-Rambert-en-Bugey;1230;7 avenue de l'Europe;;
W011000231;FESTY'CHALEY;FRANCE;;Chaley;1230;  ;;
W011000232;ERIC GRAND MUSIQUE (EGM);FRANCE;;Saint-Maurice-de-Rémens;1500;10  MONTéE DE L'EGLISE;;
W011000233;UNION FEDERALE DES ANCIENS COMBATTANTS ET VICTIMES DE GUERRE DE L'AIN (SECTION D'AMBERIEU);FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000234;LA GAULE DU NANT;FRANCE;;Groslée;1680;  ;;
W011000235;COMITE DES ANCIENS COMBATTANTS D'ALGERIE DU CANTON DE LHUIS;FRANCE;;Serrières-de-Briord;1470;  ;;
W011000236;COMITE D'ENTRAIDE DU PERSONNEL DE LA VILLE DE LOYETTES;FRANCE;;Loyettes;1360;  ;;
W011000237;FESTIVAL DE L'IMPROVISATION ET DE L'EPHEMERE;FRANCE;;Hauteville-Lompnes;1110; PL ;;
W011000238;GYM ENTRETIEN MIXTE;FRANCE;;SAINT MAURICE DE REMENS;1500; RUE de la Libération;;
W011000239;INITIATIVE PLAINE DE L'AIN COTIERE;FRANCE;;Saint-Vulbas;1150;1719 ROUTE DE GENÈVE;http://www.initiative-plainedelaincotiere.com;
W011000240;SOU DES ECOLES LAIQUES ET D'EDUCATION POPULAIRE DE BETTANT;FRANCE;;Bettant;1500;  ;;
W011000241;GROUPEMENT ECONOMIQUE AMBARROIS;FRANCE;;Ambérieu-en-Bugey;1500;CHEMIN DE LA VIE AU LOUP;;
W011000242;LES AMIS DU PAYS DE LHUIS;FRANCE;;Lhuis;1680;151  RUE DU MOLLARD;;
W011000243;AMICALE CLASSE 46 DE CORBONOD ET ENVIRONS;FRANCE;;Corbonod;1420;  ;;
W011000244;GROUPEMENT DES AMBULANCIERS DU PLATEAU D'HAUTEVILLE;FRANCE;;Hauteville-Lompnes;1110; PL de l'Hôtel de Ville;;
W011000245;OFFICE DE TOURISME CULOZ - GRAND COLOMBIER - MARAIS DE LAVOURS;FRANCE;;Culoz;1350; RUE de la Mairie;;
W011000246;AMICALE DES SAPEURS POMPIERS DE SEYSSEL;FRANCE;;Seyssel;1420;RUE EN CABARET;;
W011000247;ARTHÉMUS;FRANCE;;Ambérieu-en-Bugey;1500;PLACE JULES FERRY;;
W011000248;AMICALE DES JOYEUX COSAQUES;FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000249;SOCIETE DE CHASSE LA SAINT-HUBERT DE CHAZEY-SUR-AIN;FRANCE;;Chazey-sur-Ain;1150;  ;;
W011000250;AMICALE DES SAPEURS POMPIERS D'AMBRONAY;FRANCE;;Ambronay;1500;  ;;
W011000251;RESTAURANT SCOLAIRE DE LAGNIEU;FRANCE;;Lagnieu;1150; RUE de la Charmette;;
W011000252;SOCIETE AMICALE DES SAPEURS POMPIERS D'ARANC;FRANCE;;Aranc;1110;  ;;
W011000253;AMBARROIS PASSIONNEMENT;FRANCE;;Ambérieu-en-Bugey;1500;RUE DE LA BIBETTE;;
W011000254;L' ANE EN BUGEY;FRANCE;;Belley;1300;137 AVENUE PAUL CHASTEL;;
W011000255;L'ATELIER DES LONES;FRANCE;;Izieu;1300;106  RUE DES LAUZES;;
W011000256;LES AMIS DE CLAIR LOGIS;FRANCE;;Hauteville-Lompnes;1110;CHEMIN DE COL DE VALORSE;;
W011000257;LES VAURIENS;FRANCE;;Vaux-en-Bugey;1150;537 Route de Lagnieu;;
W011000258;AMICALE DES SAPEURS-POMPIERS DE CLEYZIEU;FRANCE;;Cleyzieu;1230;RUE PRINCIPALE;;
W011000259;AGENCE COM & CO;FRANCE;;Culoz;1350;67 BIS RUE HENRY DUNANT;;
W011000260;ASSOCIATION DES PARENTS D'ELEVES DE MATERNELLES ET DE PRIMAIRES DE LOYETTES;FRANCE;;Loyettes;1360;5 RUE DU CARILLON;;
W011000261;TERRE A TERRE;FRANCE;;Blyes;1150;873 ROUTE DE LAGNIEU;;
W011000262;GALERIE D'ART DU QUAI;FRANCE;;Saint-Rambert-en-Bugey;1230;  ;;
W011000263;SOCIETE COMMUNALE DE CHASSE DE TORCIEU;FRANCE;;Torcieu;1230;  ;;
W011000264;ASSOCIATION SPORTIVE DES CHEMINOTS D'AMBERIEU PETANQUE - A.S.C.A. PETANQUE;FRANCE;;Ambérieu-en-Bugey;1500;36 rue Noblemaire;;
W011000265;CLUB DES ENTREPRISES DU PARC INDUSTRIEL DE LA PLAINE DE L'AIN;FRANCE;;Saint-Vulbas;1150;  Parc industriel Plaine de l'Ain;;
W011000266;AMB'BOIS - ASSOCIATION BUGISTE DES AMIS DU BOIS;FRANCE;;Ambérieu-en-Bugey;1500;rue du Repos;;
W011000267;ORCHESTRE D'HARMONIE DE BELLEY;FRANCE;;Belley;1300;13 BOULEVARD DE VERDUN;;
W011000268;BUGEY COTE FERMES;FRANCE;;Belley;1300;ROND-POINT JEAN MONNET;;
W011000269;ASSOCIATION CYCLO BUGEY BELLEY;FRANCE;;Belley;1300;Mairie;;
W011000270;ASSOCIATION DES JOUEURS DE TAROT DE LOYETTES;FRANCE;;Loyettes;1360;30 RUE DE LA TROMPETTE;;
W011000271;AERO-CLUB DE BELLEY-PEYRIEU;FRANCE;;Peyrieu;1300;  ;;
W011000272;MAISON DES JEUNES ET DE LA CULTURE D'AMBERIEU EN BUGEY (MJC);FRANCE;;Ambérieu-en-Bugey;1500;52 rue de la république;;
W011000273;COMITE DES FETES DE LAVOURS;FRANCE;;Lavours;1350;  ;;
W011000274;RETRAITE SPORTIVE AMBARROISE;FRANCE;;Ambérieu-en-Bugey;1500;67 RUE  ALEXANDRE BéRARD;;
W011000275;EGLISE PROTESTANTE EVANGELIQUE DE BELLEY;FRANCE;;Belley;1300;19  AVENUE ALSACE-LORRAINE;;
W011000276;PIC ET PIC ET CORPS ET GRAPHE;FRANCE;;Artemare;1510;ZA LA PÉLISSIÈRE;;
W011000277;ASSOCIATION DES JEUNES 2000;FRANCE;;Ambronay;1500;  ;;
W011000278;CONSCRITS D'HAUTEVILLE-LOMPNES;FRANCE;;Hauteville-Lompnes;1110;535 RUE DU BIEF CHAPUIS;;
W011000279;AMICALE COMITE DES FETES DE PROULIEU;FRANCE;;Lagnieu;1150;Proulieu;;
W011000280;ASSOCIATION SPORTIVE DES BORDS DU RHONE;FRANCE;;Sault-Brénaz;1150;  ;;
W011000281;'ASSOCIATION POUR LA PROMOTION DE LA MEDECINE D'URGENCE A L'HOPITAL DE BELLEY'.;FRANCE;;Belley;1300;52 RUE Georges Girerd;;
W011000282;AUTOMNE;FRANCE;;Lhuis;1680;  ;;
W011000283;LA PALETTE DES ARTS D'AMBRONAY;FRANCE;;Ambronay;1500;  ;;
W011000284;SAINT DENIS EN BUGEY, AMBUTRIX FOOTBALL CLUB;FRANCE;;Saint-Denis-en-Bugey;1500;99 RUE PASTEUR;;
W011000285;L'ACCROCHE CHOEUR;FRANCE;;Loyettes;1360;7 IMPASSE DES TOURNESOLS;;
W011000286;LES FANS-JOE;FRANCE;;Brens;1300;190  Le Chênet;;
W011000287;LA TRILLE EN VRILLE !;FRANCE;;Corbonod;1420;impasse de Taleaud;;
W011000288;ASSOCIATION DE PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE (APEL) DE L'ECOLE JEANNE D'ARC;FRANCE;;Lagnieu;1150;473 RUE DU CHARVEYRON;;
W011000289;COMITE D'ANIMATION DE LA COMMUNE D'ARANC  LA RANDOILLE;FRANCE;;Aranc;1110;  ;;
W011000290;ASSOCIATION INTERGENERATIONNELLE DES AMBARROIS (A.I.D.A.);FRANCE;;Ambérieu-en-Bugey;1500;place Pierre Sémard;;
W011000291;FOYER SOCIO EDUCATIF DU COLLEGE DE LA PLAINE DE L'AIN;FRANCE;;Leyment;1150;59  RUE DU COLLèGE;;
W011000292;CLUB DES AINES DE BLYES;FRANCE;;Blyes;1150;  ;;
W011000293;FOYER POUR FAMILLES D'HOSPITALISES A HAUTEVILLE;FRANCE;;Hauteville-Lompnes;1110;434 rue Nationale;;
W011000294;INITIATIVES POUR UN DEVELOPPEMENT EQUITABLE ET SOLIDAIRE (I.D.E.S.);FRANCE;;Ambérieu-en-Bugey;1500;127 rue du Tiret;;
W011000295;ASSOCIATION COMMUNALE DE CHASSE DE LOMPNIEU;FRANCE;;Lompnieu;1260;  ;;
W011000296;LES QUADEURS BALLAD'AIN;FRANCE;;Lagnieu;1150;399  rue du Coteillon;;
W011000297;AMICALE CLASSE 1969 D'AMBERIEU-EN-BUGEY ET SON CANTON;FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000298;COMITE DES FETES DE THEZILLIEU;FRANCE;;Thézillieu;1110;  ;;
W011000299;RANDO DES TROIS MONTS;FRANCE;;L'   Abergement-de-Varey;1640;  ;;
W011000300;LES CONSCRITS DE LHUIS;FRANCE;;Lhuis;1680;  ;;
W011000301;TENNIS-CLUB D'ANGLEFORT;FRANCE;;Anglefort;1350;  ;;
W011000302;"AMICALE BLYES AUTREMENT ""A.B.A.""";FRANCE;;Blyes;1150;  ;;
W011000303;AMICALE DES CLASSES;FRANCE;;Serrières-de-Briord;1470;  ;;
W011000304;SOU DES ECOLES ET D'EDUCATION POPULAIRE DE MONTAGNIEU;FRANCE;;Montagnieu;1470;  ;;
W011000305;AMICALE DES SAPEURS-POMPIERS D'ARTEMARE;FRANCE;;Artemare;1510; RTE de Lyon;;
W011000306;AMBERIEU POUR TOUS 2014 - 2020;FRANCE;;Ambérieu-en-Bugey;1500;71 RUE AEXANDRE BERARD;;
W011000307;ADULTES ET PARENTS D'ENFANTS DYS DE L'AIN(APEDYS-AIN);FRANCE;;Ambérieu-en-Bugey;1500;Rue Colbert;;
W011000308;LES ENFANTS D'ABORD;FRANCE;;Artemare;1510;2 CHEMIN DES FRAMBOISIERS;;
W011000309;SOCIETE DE CHASSE DE CULOZ;FRANCE;;Culoz;1350;  ;;
W011000310;LOU & CO;FRANCE;;Saint-Maurice-de-Rémens;1500;allée du 19 Mars 1962;http://louandco.musicblog.fr;
W011000311;"""LE RAYON DE SOLEIL""  CLUB DU 3EME AGE DE CHAZEY-SUR-AIN";FRANCE;;Chazey-sur-Ain;1150;  ;;
W011000312;OLD STOCK;FRANCE;;Ambronay;1500;  Chez Barre;;
W011000313;TOUS AU YOGA !;FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000314;BLYES EN FLEURS;FRANCE;;Blyes;1150;267 CHEMIN DE L'HOPITAL;;
W011000315;COMITE D ANIMATION DE ROSSILLON;FRANCE;;Rossillon;1510;  ;;
W011000316;MOZAÏC'S;FRANCE;;Aranc;1110;Le Mont d'Aranc;;
W011000317;MUSIQUES ET INTERPRETES;FRANCE;;Lyon;69004;8  RUE PERROD;musiques.interpretes@mac.com;
W011000318;AMICALE DE LA JEUNESSE VONGNOISE;FRANCE;;Vongnes;1350;  ;;
W011000319;ARTS GRAPHIQUES DE LOYETTES (A.G.L.);FRANCE;;Blyes;1150;456  ROUTE DE LOYETTES;;
W011000320;AMICALE CLAIRE FONTAINE;FRANCE;;Saint-Vulbas;1150;  ;;
W011000321;AMICALE DES SAPEURS-POMPIERS DE CULOZ;FRANCE;;Culoz;1350;104  RUE CLAUDIUS RICHARD;;
W011000322;SOCIETE  DE CHASSE DE SERRIERES DE BRIORD;FRANCE;;Serrières-de-Briord;1470;  ;;
W011000323;AMICALE DU PERSONNEL COMMUNAL DE SAINT-VULBAS;FRANCE;;Saint-Vulbas;1150;403 RUE CLAIRES FONTAINES;;
W011000324;AMICALE CANINE SPORTIVE DE LOYETTES;FRANCE;;Loyettes;1360;11 rue Charles Pigeon;;
W011000325;ASSOCIATION DES PHILATELISTES ET COLLECTIONNEURS DU BUGEY;FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000326;AVENIR EN  VALROMEY;FRANCE;;Champagne-en-Valromey;1260;  ;;
W011000327;ALPHEE RHONE-ALPES GROUPEMENT D'EMPLOYEURS POUR L'INSERTION ET LA QUALIFICATION MEDICO SOCIAL;FRANCE;;Saint-Sorlin-en-Bugey;1150;RUE PRINCIPALE;;
W011000328;AMICALE CHASSE SUD ALBARINE;FRANCE;;Saint-Rambert-en-Bugey;1230;  du hameau de Blanaz;;
W011000329;SOCIETE DE CHASSE LA FRATERNELLE;FRANCE;;Lompnas;1680;  ;;
W011000330;SOCIETE COMMUNALE DE CHASSE DE CORMARANCHE EN BUGEY;FRANCE;;Cormaranche-en-Bugey;1110;177 A ROUTE DE SERVOIN;;
W011000331;LE RU DU GUA;FRANCE;;Blyes;1150;  ;;
W011000332;AMIS DE LA RESERVE NATURELLE DU MARAIS DE LAVOURS - BUGEY NATURE;FRANCE;;Ceyzérieu;1350;  ;;
W011000333;AIN, DOUDOU ET COMPAGNIE;FRANCE;;Belley;1300;2  place des Catalpas;;
W011000334;AMICALE DES SAPEURS POMPIERS DE COLOMIEU;FRANCE;;Colomieu;1300;  ;;
W011000335;VALORSE RALLYE TEAM;FRANCE;;Hauteville-Lompnes;1110;177  rue Dr. Magnin;;
W011000336;SECTION LOCALE DES ACCIDENTES DU TRAVAIL ET DES HANDICAPES DE ST RAMBERT EN BUGEY;FRANCE;;Saint-Rambert-en-Bugey;1230;  ;;
W011000337;FNATH- SECTION DU BUGEY (FEDERATION NATIONALE DES ACCIDENTES DU TRAVAIL ET DES HANDICAPES);FRANCE;;Saint-Denis-en-Bugey;1500;29 rue du Docteur Charcot;;
W011000338;FRATER'S CLUB INTERNATIONAL;FRANCE;;Ambérieu-en-Bugey;1500;15  chemin en Martel;;
W011000339;BREGNIER BOUGE;FRANCE;;Brégnier-Cordon;1300;RUE DE LA MAIRIE;;
W011000340;MELTING POP;FRANCE;;Ambérieu-en-Bugey;1500;RUE SALVADOR ALLENDE;;
W011000341;ECOLE DE REFLEXOLOGIE ET DE VECTEURS ENERGETIQUES RHONE ALPES (ERVE-RHONE ALPES);FRANCE;;Saint-Denis-en-Bugey;1500;45 RUE VICTOR HUGO;;
W011000342;CHORI'AL;FRANCE;;Argis;1230;18 RUE NEUVE;;
W011000343;TERRE DU  CIEL - CULTURES ET SAGESSES DU MONDE;FRANCE;;Bruailles;71500;  ;;
W011000344;OFFICE DE TOURISME DE BELLEY BAS-BUGEY;FRANCE;;Belley;1300;34  GRANDE RUE;;
W011000345;APCRB  - ASSOCIATION DES PRATICIENS CONTRACTUELS EN REANIMATION A BASTIA;FRANCE;;Ambérieu-en-Bugey;1500;110  RUE DES MOUETTES;;
W011000346;LES POLYPHONIES DU PLATEAU;FRANCE;;Aranc;1110;route d'Evosges;;
W011000347;COMITE DU SECOURS POPULAIRE FRANCAIS DE BELLEY;FRANCE;;Belley;1300;434  AVENUE HOFF;;
W011000348;ARC EN CIEL - CORNILLON;FRANCE;;Saint-Rambert-en-Bugey;1230;38 rue des Otages;;
W011000349;LES VELOS RAILS DU BUGEY;FRANCE;;Chazey-Bons;1300;4  AVENUE DE LA GARE;;
W011000350;LES JOYEUX;FRANCE;;L'Abergement-de-Varey;1640;  ;;
W011000351;JEÛN'AIN;FRANCE;;Ambérieu-en-Bugey;1500;3  RUE PIERRE ET MARIE CURIE;;
W011000352;AMICALE CLASSE EN 9 DE SAINT RAMBERT EN BUGEY;FRANCE;;Torcieu;1230;21 RUE PASTEUR;;
W011000353;RESEAU EUROPEEN DE MUSIQUE ANCIENNE R.E.M.A.;FRANCE;;Ambronay;1500;PLACE THOLLON;;
W011000354;JOUR DE FETE;FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000355;BOWLING BALL BUGEY;FRANCE;;Vaux-en-Bugey;1150;100 ROUTE DE LEYMENT;;
W011000356;UNION COMMERCIALE ET ARTISANALE SANDENIENNE (U.C.A.S);FRANCE;;Saint-Denis-en-Bugey;1500;15 RUE COURLANDON;;
W011000357;LOISIRS ANIMATION-01;FRANCE;;Lagnieu;1150;373 RUE SAINT EXUPERY;;
W011000358;LES ANCIENS ELEVES DE L'ECOLE DE L'ABERGEMENT;FRANCE;;L'   Abergement-de-Varey;1640;LES LIEVRES;;
W011000359;AMICALE DE RAPATRIEMENT DES CORPS DANS LE PAYS D'ORIGINE (A.R.C.P.O.);FRANCE;;Ambérieu-en-Bugey;1500;16BIS  RUE DU CARRé;;
W011000360;AMICALE DES SAPEURS POMPIERS DE PEYRIEU;FRANCE;;Peyrieu;1300;15 rue des Ecoles;;
W011000361;HAUTEVILLE-LOMPNES 3 S (STAGES, SPORT, SANTE);FRANCE;;Hauteville-Lompnes;1110;185 chemin des Lésines;;
W011000362;ASSOCIATION POUR LES LOISIRS ET LA JEUNESSE (A.L.J.);FRANCE;;Saint-Denis-en-Bugey;1500;45 AVENUE BRILLAT SAVARIN;;
W011000363;SOCIETE DES CHASSEURS D'AMBLEON;FRANCE;;Ambléon;1300;  ;;
W011000364;SOCIÉTÉ DE CHASSE DE LONGECOMBE;FRANCE;;Hauteville-Lompnes;1110;  ;;
W011000365;FOOTBALL CLUB DE SERRIERES DE BRIORD - VILLEBOIS;FRANCE;;Serrières-de-Briord;1470;13   Grande Rue;;
W011000366;ASSOCIATION 'FOOTBALL CLUB SERRIEROIS';FRANCE;;Serrières-de-Briord;1470;RUE DES ECOLES;;
W011000367;LES P'TITES AIGUILLES DE VIRIGNIN;FRANCE;;Virignin;1300;65 RUE DES ECOLES;;
W011000368;CLUB SPORTIF LAGNIEU;FRANCE;;Lagnieu;1150;583 rue du Coteillon;;
W011000369;LES ACTEURS ECONOMIQUES D'ARTEMARE (L.A.E.D.A.);FRANCE;;Artemare;1510;39 GRANDE RUE;;
W011000370;ASSOCIATION DE DEFENSE DE LA QUALITE DE LA VIE A ANGLEFORT;FRANCE;;Anglefort;1350;17 rue de la Bonnette;;
W011000371;ASSOCIATION SPORTIVE DES AINDIENS DE CEYZERIEU;FRANCE;;Ceyzérieu;1350;  ;;
W011000372;COMITE DE FLEURISSEMENT DU BUGEY-BAS BUGEY;FRANCE;;Hauteville-Lompnes;1110;545 RUE JOSEPH VIALAZ;;
W011000373;LES AINDIENS DU DESERT;FRANCE;;Chazey-Bons;1300;171 RUE DE SAINT VERAN;;
W011000374;UNION SPORTIVE CULOZ GRAND COLOMBIER;FRANCE;;Culoz;1350;AMEYZIEU;;
W011000375;MAISON FAMILIALE RURALE DE CORMARANCHE EN BUGEY;FRANCE;;Cormaranche-en-Bugey;1110;65 RUE DE L'ALAGNIER;http://mfr-cormaranche.com;
W011000376;COMITE POUR LA RESTAURATION DU PATRIMOINE D'ORDONNAZ;FRANCE;;Ordonnaz;1510;  ;;
W011000377;ASSOCIATION FAMILIALE BON REPOS;FRANCE;;Belley;1300;40 rue Bon Repos;;
W011000378;YAPOCK 01;FRANCE;;Belley;1300;chemin de Platet;;
W011000379;OFFICE DES SPORTS DE BELLEY (0.S.B.);FRANCE;;Belley;1300;ROUTE DE CRESSIN;;
W011000380;ACTION DENTAIRE LAGNIEU;FRANCE;;Lagnieu;1150;29 RUE CHARLES DE GAULLE;;
W011000381;ASSOCIATION COMMUNALE DE CHASSE DE VILLEBOIS;FRANCE;;Villebois;1150;  ;;
W011000382;CHATEAU FOOTBALL CLUB;FRANCE;;Château-Gaillard;1500;61 route de Cormoz;;
W011000383;BRIDGE CLUB DE BELLEY BUGEY VALROMEY;FRANCE;;Belley;1300;  ;;
W011000384;TAROT-CLUB DE SAINT-SORLIN-EN-BUGEY;FRANCE;;Saint-Sorlin-en-Bugey;1150;  ;;
W011000385;AMICALE DES SAPEURS-POMPIERS DE LOMPNAZ;FRANCE;;Lompnas;1680;Route de Marchamp;;
W011000386;FOYER DES JEUNES DE BELLEY BASKET ( FJBB);FRANCE;;Belley;1300;rue du 5em RTM;;
W011000387;AMICALE DES DONNEURS DE SANG BENEVOLES DU PLATEAU D'HAUTEVILLE-LOMPNES;FRANCE;;Hauteville-Lompnes;1110;  ;;
W011000388;HAND-BALL CLUB D'AMBERIEU;FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000389;ASSOCIATION COMMUNALE DE CHASSE AGREEE D'AMBERIEU-EN-BUGEY;FRANCE;;Ambérieu-en-Bugey;1500;chemin de Grand Champ;;
W011000390;CLUB SPORTIF BELLEYSAN - SECTION FOOTBALL;FRANCE;;Belley;1300;238  AVENUE LIVET;;
W011000391;AMBERIEU BUGEY XV;FRANCE;;Ambérieu-en-Bugey;1504;48 RUE DES RAVINELLES;;
W011000392;FOYER SOCIO-EDUCATIF DU COLLEGE HENRY DUNANT;FRANCE;;Culoz;1350;  Vers l'Isle;;
W011000393;COMITE DES FETES;FRANCE;;Colomieu;1300;104 RUE DE L'EGLISE;;
W011000394;HAND BALL CLUB BELLEYSAN;FRANCE;;Belley;1300;31 RUE DU 5èME RTM;;
W011000395;AMICALE BOULE D'ARBIGNIEU;FRANCE;;Arboys en Bugey;1300;  ;;
W011000396;ASSOCIATION SPORTIVE VILLEBOISIENNE;FRANCE;;Villebois;1150;  ;;
W011000397;GUILDE DES AIRSOFTEURS DE L'AIN;FRANCE;;Belley;1300;avenue Brillat Savarin;"gda01.forumactif;NET";
W011000398;FOOTBALL-CLUB DE SAULT-BRENAZ;FRANCE;;Sault-Brénaz;1150;52 Grande Rue;;
W011000399;HABITANTS LOISIRS CULTUREL DE L'ALBARINE (H.L.C.A.);FRANCE;;Saint-Rambert-en-Bugey;1230;108 rue du docteur Temporal;;
W011000400;VAL'MUSE;FRANCE;;Champagne-en-Valromey;1260;  ;;
W011000401;ASSOCIATION DE CHASSE FLUVIALE D'ARBIGNIEU;FRANCE;;Arboys en Bugey;1300;  ;;
W011000402;ATELIER DES ARTS ET LOISIRS CREATIFS;FRANCE;;Rumilly;74150;1 AV Jean Moulin;;
W011000403;ALFA 3A - ASSOCIATION POUR LE LOGEMENT, LA FORMATION ET L'ANIMATION - ACCUEILLIR, ASSOCIER, ACCOMPAGNER;FRANCE;;Ambérieu-en-Bugey;1500;14 RUE AGUÉTANT;;
W011000404;LA DANSE DE L' ETRE;FRANCE;;Correns;83570;chemin de Pierre Longue;;
W011000405;CLUB OMNISPORT DE BELLEY;FRANCE;;Belley;1300;37  RUE SAINTE MARIE;;
W011000406;FOYER RURAL D'AMBUTRIX;FRANCE;;Ambutrix;1500;  ;;
W011000407;LA SEIGNEURIE DE MONT DENIS;FRANCE;;Ambérieu-en-Bugey;1500;155 CHEMIN DE TREVET;;
W011000408;ASSOCIATION DES PARENTS POUR LA CANTINE ET LA GARDERIE PERI-SCOLAIRE DE VAUX-EN-BUGEY;FRANCE;;Vaux-en-Bugey;1150;  ;;
W011000409;GROUPEMENT D'INTERET CYNEGETIQUE CHAMOIS DU GRAND COLOMBIER;FRANCE;;Béon;1350;  ;;
W011000410;ASSOCIATION 'L'EXCUSE D'OR AMBARROISE';FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000411;L'ATELIER DU VENDREDI;FRANCE;;Le Bourget-du-Lac;73370;1 CHEMIN DE CORSUET;;
W011000412;ASSOCIATION SPORTIVE ROSSILLON - CHEIGNIEU - LA BURBANCHE;FRANCE;;Rossillon;1510;  ;;
W011000413;ASSOCIATION SOCIETE D HISTOIRE ET D ARCHEOLOGIE DE BRIORD ET DE SES ENVIRONS;FRANCE;;Briord;1470;  ;;
W011000414;CLASSE EN 9;FRANCE;;Ambérieu-en-Bugey;1500;place Robert Marcelpoil;;
W011000415;LES AMIS DE VAUX SAINT SULPICE;FRANCE;;Cormaranche-en-Bugey;1110;  ;;
W011000416;LES AMIS DU GRAND SEMINAIRE DE BELLEY;FRANCE;;Belley;1300;37 RUE SAINTE MARIE;;
W011000417;CLUB OLYMPIQUE DU PLATEAU;FRANCE;;Plateau d’Hauteville;1110;LA PEROUSE;;
W011000418;ASSOCIATION TENNIS DE TABLE DE SAINT-VULBAS;FRANCE;;Saint-Vulbas;1150;RUE DES CLAIRES FONTAINES;;
W011000419;COMITE DES FETES DE CHATEAU GAILLARD;FRANCE;;Château-Gaillard;1500;  ;;
W011000420;ASSOCIATION CONSCRITS D'AMBUTRIX;FRANCE;;Ambutrix;1500;8 IMPASSE LES CORéES;;
W011000421;AMICALE DES SAPEURS POMPIERS DE LOYETTES;FRANCE;;Loyettes;1360;RUE GRANGE PEYRAUT;;
W011000422;LEYMENT-SOLIDARITE (ASSOCIATION DE SOLIDARITE ENVERS LES BENEVOLES ASSIGNES);FRANCE;;Leyment;1150;34 CHEM1 de la Servette;;
W011000423;AIKIDO CLUB DU BUGEY;FRANCE;;Belley;1300;11 boulevard de Verdun;;
W011000424;AMICALE DES CLASSES DE BETTANT;FRANCE;;Bettant;1500;  ;;
W011000425;COMITE DES FETES DE L'ABERGEMENT DE VAREY;FRANCE;;L'   Abergement-de-Varey;1640;....;;
W011000426;LES CAVALIERS DU TOUT EST POSSIBLE;FRANCE;;Corbonod;1420;81 RUE DE LA POSTE;;
W011000427;LES CONSCRITS DE VILLEBOIS;FRANCE;;Villebois;1150;RUE DU VOUGY;;
W011000428;OFFICE DE LA CULTURE D'AMBERIEU EN BUGEY;FRANCE;;Ambérieu-en-Bugey;1500;  ;;
W011000429;GYM FORME  DETENTE;FRANCE;;Belley;1300;rue de la république;;
W011000430;ROTARY CLUB DE BELLEY - BUGEY - PORTE DE SAVOIE;FRANCE;;Belley;1300;8  PLACE DES TERREAUX;;
W011000431;SOCIETE COMMUNALE DE CHASSE DE BREGNIER-CORDON;FRANCE;;Brégnier-Cordon;1300;  ;;
W011000432;GYMNASTIQUE SENIOR D'HAUTEVILLE-LOMPNES;FRANCE;;Hauteville-Lompnes;1110;place du Docteur Le Tacon;;
W011000433;MOUVEMENT ET CREATION;FRANCE;;Belley;1300;292 CHEMIN DU VILLAGE;;
W011000434;COMITE DES OEUVRES SOCIALES DU PERSONNEL TERRITORIAL DU SYNDICAT INTERCOMMUNAL D'AMENAGEMENT DU BASSIN VERSANT DE L'ALBARINE;FRANCE;;Saint-Rambert-en-Bugey;1230;25 AVENUE DE SAVOIE;;
W011000435;EXPRESSION LYRIQUE;FRANCE;;Belley;1300;23 AVENUE BRILLAT SAVARIN;;
W011000436;SOCIETE DE CHASSE ET DE DEFENSE DE L'ENVIRONNEMENT DE BLYES;FRANCE;;Blyes;1150;  ;;
W011000437;BALL TRAP CLUB HAUTEVILLOIS;FRANCE;;Hauteville-Lompnes;1110;  ;;
W011000438;JARDIN DES ARTS : PROMOTION ET DEVELOPPEMENT;FRANCE;;Leyment;1150;396 CHEMIN DE LA SERVETTE;;
W011000439;ASSOCIATION SPORTIVE PEYRIEU BRENS;FRANCE;;Peyrieu;1300;648  ROUTE DU BUGEY;;
W011000440;BADMINTON CLUB DE BELLEY (B.C.B.01);FRANCE;;Belley;1300;31 RUE DU 5ÈME RTM;;
W011000441;SOCIETE DE CHASSE L'AMICALE D'ARANC;FRANCE;;Aranc;1110;  ;;
W011000442;AMICALE DES SAPEURS POMPIERS DE SAINT SORLIN-EN-BUGEY;FRANCE;;Saint-Sorlin-en-Bugey;1150;  ;;
